group,frame,object_index,class,xmin,ymin,xmax,ymax,center_x,center_y,width,height
zm1_10,30,7,zm_im,205.0,316.0,280.0,399.0,242.5,357.5,75.0,83.0
zm1_10,30,8,zm_im,396.0,456.0,475.0,519.0,435.5,487.5,79.0,63.0
zm1_10,30,9,zm_im,232.0,424.0,319.0,499.0,275.5,461.5,87.0,75.0
zm1_10,30,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,31,1,zm_im,309.0,87.0,388.0,170.0,348.5,128.5,79.0,83.0
zm1_10,31,2,zm_im,392.0,219.0,470.0,291.0,431.0,255.0,78.0,72.0
zm1_10,31,3,zm_im,514.0,294.0,582.0,372.0,548.0,333.0,68.0,78.0
zm1_10,31,4,zm_im,353.0,338.0,422.0,405.0,387.5,371.5,69.0,67.0
zm1_10,31,5,zm_im,232.0,209.0,299.0,284.0,265.5,246.5,67.0,75.0
zm1_10,31,6,zm_im,147.0,130.0,216.0,215.0,181.5,172.5,69.0,85.0
zm1_10,31,7,zm_im,205.0,316.0,280.0,399.0,242.5,357.5,75.0,83.0
zm1_10,31,8,zm_im,396.0,456.0,475.0,519.0,435.5,487.5,79.0,63.0
zm1_10,31,9,zm_im,232.0,424.0,319.0,499.0,275.5,461.5,87.0,75.0
zm1_10,31,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,32,1,zm_im,309.0,87.0,388.0,170.0,348.5,128.5,79.0,83.0
zm1_10,32,2,zm_im,392.0,219.0,470.0,291.0,431.0,255.0,78.0,72.0
zm1_10,32,3,zm_im,514.0,294.0,582.0,372.0,548.0,333.0,68.0,78.0
zm1_10,32,4,zm_im,353.0,338.0,422.0,405.0,387.5,371.5,69.0,67.0
zm1_10,32,5,zm_im,232.0,209.0,299.0,284.0,265.5,246.5,67.0,75.0
zm1_10,32,6,zm_im,147.0,130.0,216.0,215.0,181.5,172.5,69.0,85.0
zm1_10,32,7,zm_im,205.0,316.0,280.0,399.0,242.5,357.5,75.0,83.0
zm1_10,32,8,zm_im,396.0,456.0,475.0,519.0,435.5,487.5,79.0,63.0
zm1_10,32,9,zm_im,232.0,424.0,319.0,499.0,275.5,461.5,87.0,75.0
zm1_10,32,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,33,1,zm_im,309.0,87.0,388.0,170.0,348.5,128.5,79.0,83.0
zm1_10,33,2,zm_im,392.0,219.0,470.0,291.0,431.0,255.0,78.0,72.0
zm1_10,33,3,zm_im,514.0,295.0,582.0,373.0,548.0,334.0,68.0,78.0
zm1_10,33,4,zm_im,353.0,338.0,422.0,405.0,387.5,371.5,69.0,67.0
zm1_10,33,5,zm_im,232.0,209.0,299.0,284.0,265.5,246.5,67.0,75.0
zm1_10,33,6,zm_im,147.0,129.0,216.0,215.0,181.5,172.0,69.0,86.0
zm1_10,33,7,zm_im,205.0,316.0,280.0,399.0,242.5,357.5,75.0,83.0
zm1_10,33,8,zm_im,396.0,456.0,475.0,519.0,435.5,487.5,79.0,63.0
zm1_10,33,9,zm_im,232.0,424.0,319.0,499.0,275.5,461.5,87.0,75.0
zm1_10,33,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,34,1,zm_im,309.0,87.0,388.0,170.0,348.5,128.5,79.0,83.0
zm1_10,34,2,zm_im,392.0,219.0,470.0,291.0,431.0,255.0,78.0,72.0
zm1_10,34,3,zm_im,514.0,295.0,582.0,373.0,548.0,334.0,68.0,78.0
zm1_10,34,4,zm_im,353.0,338.0,422.0,405.0,387.5,371.5,69.0,67.0
zm1_10,34,5,zm_im,232.0,209.0,299.0,284.0,265.5,246.5,67.0,75.0
zm1_10,34,6,zm_im,147.0,129.0,216.0,215.0,181.5,172.0,69.0,86.0
zm1_10,34,7,zm_im,205.0,316.0,280.0,399.0,242.5,357.5,75.0,83.0
zm1_10,34,8,zm_im,396.0,456.0,475.0,519.0,435.5,487.5,79.0,63.0
zm1_10,34,9,zm_im,232.0,424.0,319.0,499.0,275.5,461.5,87.0,75.0
zm1_10,34,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,35,1,zm_im,309.0,87.0,388.0,170.0,348.5,128.5,79.0,83.0
zm1_10,35,2,zm_im,392.0,219.0,470.0,291.0,431.0,255.0,78.0,72.0
zm1_10,35,3,zm_im,514.0,295.0,582.0,373.0,548.0,334.0,68.0,78.0
zm1_10,35,4,zm_im,353.0,338.0,422.0,405.0,387.5,371.5,69.0,67.0
zm1_10,35,5,zm_im,232.0,209.0,299.0,284.0,265.5,246.5,67.0,75.0
zm1_10,35,6,zm_im,147.0,129.0,216.0,216.0,181.5,172.5,69.0,87.0
zm1_10,35,7,zm_im,205.0,316.0,279.0,399.0,242.0,357.5,74.0,83.0
zm1_10,35,8,zm_im,396.0,456.0,475.0,519.0,435.5,487.5,79.0,63.0
zm1_10,35,9,zm_im,232.0,424.0,319.0,499.0,275.5,461.5,87.0,75.0
zm1_10,35,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,36,1,zm_im,309.0,87.0,388.0,170.0,348.5,128.5,79.0,83.0
zm1_10,36,2,zm_im,392.0,219.0,470.0,291.0,431.0,255.0,78.0,72.0
zm1_10,36,3,zm_im,514.0,295.0,582.0,373.0,548.0,334.0,68.0,78.0
zm1_10,36,4,zm_im,353.0,338.0,422.0,405.0,387.5,371.5,69.0,67.0
zm1_10,36,5,zm_im,232.0,209.0,299.0,284.0,265.5,246.5,67.0,75.0
zm1_10,36,6,zm_im,147.0,129.0,216.0,216.0,181.5,172.5,69.0,87.0
zm1_10,36,7,zm_im,205.0,316.0,279.0,399.0,242.0,357.5,74.0,83.0
zm1_10,36,8,zm_im,396.0,456.0,475.0,519.0,435.5,487.5,79.0,63.0
zm1_10,36,9,zm_im,232.0,424.0,319.0,499.0,275.5,461.5,87.0,75.0
zm1_10,36,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,37,1,zm_im,309.0,87.0,388.0,170.0,348.5,128.5,79.0,83.0
zm1_10,37,2,zm_im,392.0,219.0,470.0,291.0,431.0,255.0,78.0,72.0
zm1_10,37,3,zm_im,514.0,295.0,582.0,373.0,548.0,334.0,68.0,78.0
zm1_10,37,4,zm_im,353.0,338.0,422.0,405.0,387.5,371.5,69.0,67.0
zm1_10,37,5,zm_im,232.0,209.0,299.0,284.0,265.5,246.5,67.0,75.0
zm1_10,37,6,zm_im,147.0,129.0,216.0,216.0,181.5,172.5,69.0,87.0
zm1_10,37,7,zm_im,205.0,316.0,279.0,399.0,242.0,357.5,74.0,83.0
zm1_10,37,8,zm_im,396.0,455.0,475.0,519.0,435.5,487.0,79.0,64.0
zm1_10,37,9,zm_im,232.0,424.0,319.0,499.0,275.5,461.5,87.0,75.0
zm1_10,37,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,38,1,zm_im,309.0,87.0,388.0,170.0,348.5,128.5,79.0,83.0
zm1_10,38,2,zm_im,392.0,219.0,471.0,291.0,431.5,255.0,79.0,72.0
zm1_10,38,3,zm_im,514.0,295.0,582.0,373.0,548.0,334.0,68.0,78.0
zm1_10,38,4,zm_im,353.0,338.0,422.0,405.0,387.5,371.5,69.0,67.0
zm1_10,38,5,zm_im,232.0,209.0,299.0,284.0,265.5,246.5,67.0,75.0
zm1_10,38,6,zm_im,147.0,129.0,216.0,216.0,181.5,172.5,69.0,87.0
zm1_10,38,7,zm_im,205.0,316.0,279.0,399.0,242.0,357.5,74.0,83.0
zm1_10,38,8,zm_im,396.0,455.0,475.0,519.0,435.5,487.0,79.0,64.0
zm1_10,38,9,zm_im,232.0,424.0,319.0,499.0,275.5,461.5,87.0,75.0
zm1_10,38,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,39,1,zm_im,309.0,87.0,388.0,171.0,348.5,129.0,79.0,84.0
zm1_10,39,2,zm_im,392.0,219.0,471.0,291.0,431.5,255.0,79.0,72.0
zm1_10,39,3,zm_im,514.0,295.0,582.0,373.0,548.0,334.0,68.0,78.0
zm1_10,39,4,zm_im,353.0,338.0,422.0,405.0,387.5,371.5,69.0,67.0
zm1_10,39,5,zm_im,232.0,209.0,299.0,285.0,265.5,247.0,67.0,76.0
zm1_10,39,6,zm_im,147.0,129.0,216.0,216.0,181.5,172.5,69.0,87.0
zm1_10,39,7,zm_im,205.0,316.0,279.0,399.0,242.0,357.5,74.0,83.0
zm1_10,39,8,zm_im,396.0,455.0,475.0,519.0,435.5,487.0,79.0,64.0
zm1_10,39,9,zm_im,232.0,424.0,319.0,499.0,275.5,461.5,87.0,75.0
zm1_10,39,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,40,1,zm_im,309.0,87.0,388.0,171.0,348.5,129.0,79.0,84.0
zm1_10,40,2,zm_im,391.0,219.0,471.0,291.0,431.0,255.0,80.0,72.0
zm1_10,40,3,zm_im,514.0,295.0,582.0,374.0,548.0,334.5,68.0,79.0
zm1_10,40,4,zm_im,352.0,338.0,422.0,405.0,387.0,371.5,70.0,67.0
zm1_10,40,5,zm_im,232.0,209.0,299.0,285.0,265.5,247.0,67.0,76.0
zm1_10,40,6,zm_im,147.0,129.0,216.0,216.0,181.5,172.5,69.0,87.0
zm1_10,40,7,zm_im,205.0,316.0,279.0,399.0,242.0,357.5,74.0,83.0
zm1_10,40,8,zm_im,396.0,455.0,475.0,519.0,435.5,487.0,79.0,64.0
zm1_10,40,9,zm_im,232.0,424.0,319.0,499.0,275.5,461.5,87.0,75.0
zm1_10,40,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,41,1,zm_im,309.0,87.0,388.0,171.0,348.5,129.0,79.0,84.0
zm1_10,41,2,zm_im,391.0,219.0,471.0,291.0,431.0,255.0,80.0,72.0
zm1_10,41,3,zm_im,514.0,295.0,582.0,374.0,548.0,334.5,68.0,79.0
zm1_10,41,4,zm_im,352.0,338.0,422.0,405.0,387.0,371.5,70.0,67.0
zm1_10,41,5,zm_im,232.0,209.0,299.0,285.0,265.5,247.0,67.0,76.0
zm1_10,41,6,zm_im,147.0,129.0,216.0,216.0,181.5,172.5,69.0,87.0
zm1_10,41,7,zm_im,205.0,316.0,279.0,399.0,242.0,357.5,74.0,83.0
zm1_10,41,8,zm_im,396.0,455.0,474.0,520.0,435.0,487.5,78.0,65.0
zm1_10,41,9,zm_im,232.0,424.0,319.0,499.0,275.5,461.5,87.0,75.0
zm1_10,41,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,42,1,zm_im,309.0,87.0,388.0,171.0,348.5,129.0,79.0,84.0
zm1_10,42,2,zm_im,391.0,219.0,471.0,291.0,431.0,255.0,80.0,72.0
zm1_10,42,3,zm_im,514.0,295.0,582.0,374.0,548.0,334.5,68.0,79.0
zm1_10,42,4,zm_im,352.0,338.0,422.0,405.0,387.0,371.5,70.0,67.0
zm1_10,42,5,zm_im,232.0,209.0,299.0,285.0,265.5,247.0,67.0,76.0
zm1_10,42,6,zm_im,147.0,129.0,216.0,216.0,181.5,172.5,69.0,87.0
zm1_10,42,7,zm_im,205.0,316.0,279.0,399.0,242.0,357.5,74.0,83.0
zm1_10,42,8,zm_im,396.0,455.0,474.0,520.0,435.0,487.5,78.0,65.0
zm1_10,42,9,zm_im,232.0,424.0,319.0,499.0,275.5,461.5,87.0,75.0
zm1_10,42,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,43,1,zm_im,309.0,87.0,388.0,171.0,348.5,129.0,79.0,84.0
zm1_10,43,2,zm_im,391.0,219.0,471.0,291.0,431.0,255.0,80.0,72.0
zm1_10,43,3,zm_im,514.0,295.0,582.0,374.0,548.0,334.5,68.0,79.0
zm1_10,43,4,zm_im,352.0,338.0,422.0,405.0,387.0,371.5,70.0,67.0
zm1_10,43,5,zm_im,232.0,209.0,299.0,285.0,265.5,247.0,67.0,76.0
zm1_10,43,6,zm_im,147.0,129.0,216.0,216.0,181.5,172.5,69.0,87.0
zm1_10,43,7,zm_im,205.0,316.0,279.0,399.0,242.0,357.5,74.0,83.0
zm1_10,43,8,zm_im,396.0,455.0,474.0,520.0,435.0,487.5,78.0,65.0
zm1_10,43,9,zm_im,232.0,424.0,319.0,499.0,275.5,461.5,87.0,75.0
zm1_10,43,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,44,1,zm_im,309.0,87.0,388.0,171.0,348.5,129.0,79.0,84.0
zm1_10,44,2,zm_im,391.0,219.0,471.0,291.0,431.0,255.0,80.0,72.0
zm1_10,44,3,zm_im,514.0,295.0,582.0,374.0,548.0,334.5,68.0,79.0
zm1_10,44,4,zm_im,352.0,338.0,422.0,405.0,387.0,371.5,70.0,67.0
zm1_10,44,5,zm_im,232.0,209.0,299.0,285.0,265.5,247.0,67.0,76.0
zm1_10,44,6,zm_im,147.0,129.0,216.0,216.0,181.5,172.5,69.0,87.0
zm1_10,44,7,zm_im,205.0,316.0,279.0,399.0,242.0,357.5,74.0,83.0
zm1_10,44,8,zm_im,395.0,455.0,474.0,520.0,434.5,487.5,79.0,65.0
zm1_10,44,9,zm_im,232.0,424.0,319.0,499.0,275.5,461.5,87.0,75.0
zm1_10,44,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,45,1,zm_im,309.0,87.0,388.0,171.0,348.5,129.0,79.0,84.0
zm1_10,45,2,zm_im,391.0,219.0,471.0,291.0,431.0,255.0,80.0,72.0
zm1_10,45,3,zm_im,514.0,295.0,582.0,374.0,548.0,334.5,68.0,79.0
zm1_10,45,4,zm_im,352.0,338.0,422.0,405.0,387.0,371.5,70.0,67.0
zm1_10,45,5,zm_im,232.0,209.0,299.0,285.0,265.5,247.0,67.0,76.0
zm1_10,45,6,zm_im,147.0,129.0,216.0,216.0,181.5,172.5,69.0,87.0
zm1_10,45,7,zm_im,205.0,316.0,279.0,399.0,242.0,357.5,74.0,83.0
zm1_10,45,8,zm_im,395.0,455.0,474.0,520.0,434.5,487.5,79.0,65.0
zm1_10,45,9,zm_im,232.0,424.0,319.0,499.0,275.5,461.5,87.0,75.0
zm1_10,45,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,46,1,zm_im,309.0,87.0,388.0,171.0,348.5,129.0,79.0,84.0
zm1_10,46,2,zm_im,391.0,219.0,471.0,291.0,431.0,255.0,80.0,72.0
zm1_10,46,3,zm_im,514.0,295.0,582.0,374.0,548.0,334.5,68.0,79.0
zm1_10,46,4,zm_im,352.0,338.0,422.0,405.0,387.0,371.5,70.0,67.0
zm1_10,46,5,zm_im,232.0,209.0,299.0,285.0,265.5,247.0,67.0,76.0
zm1_10,46,6,zm_im,147.0,129.0,216.0,216.0,181.5,172.5,69.0,87.0
zm1_10,46,7,zm_im,205.0,316.0,279.0,399.0,242.0,357.5,74.0,83.0
zm1_10,46,8,zm_im,395.0,455.0,474.0,520.0,434.5,487.5,79.0,65.0
zm1_10,46,9,zm_im,232.0,424.0,319.0,499.0,275.5,461.5,87.0,75.0
zm1_10,46,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,47,1,zm_im,309.0,87.0,388.0,171.0,348.5,129.0,79.0,84.0
zm1_10,47,2,zm_im,391.0,218.0,471.0,291.0,431.0,254.5,80.0,73.0
zm1_10,47,3,zm_im,514.0,295.0,582.0,374.0,548.0,334.5,68.0,79.0
zm1_10,47,4,zm_im,352.0,338.0,422.0,405.0,387.0,371.5,70.0,67.0
zm1_10,47,5,zm_im,232.0,209.0,299.0,285.0,265.5,247.0,67.0,76.0
zm1_10,47,6,zm_im,147.0,129.0,216.0,216.0,181.5,172.5,69.0,87.0
zm1_10,47,7,zm_im,205.0,316.0,279.0,399.0,242.0,357.5,74.0,83.0
zm1_10,47,8,zm_im,395.0,455.0,474.0,520.0,434.5,487.5,79.0,65.0
zm1_10,47,9,zm_im,232.0,424.0,319.0,499.0,275.5,461.5,87.0,75.0
zm1_10,47,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,48,1,zm_im,309.0,87.0,388.0,171.0,348.5,129.0,79.0,84.0
zm1_10,48,2,zm_im,391.0,218.0,472.0,291.0,431.5,254.5,81.0,73.0
zm1_10,48,3,zm_im,514.0,295.0,582.0,375.0,548.0,335.0,68.0,80.0
zm1_10,48,4,zm_im,352.0,338.0,422.0,405.0,387.0,371.5,70.0,67.0
zm1_10,48,5,zm_im,232.0,209.0,299.0,285.0,265.5,247.0,67.0,76.0
zm1_10,48,6,zm_im,147.0,129.0,216.0,216.0,181.5,172.5,69.0,87.0
zm1_10,48,7,zm_im,205.0,316.0,279.0,399.0,242.0,357.5,74.0,83.0
zm1_10,48,8,zm_im,395.0,455.0,474.0,520.0,434.5,487.5,79.0,65.0
zm1_10,48,9,zm_im,232.0,424.0,319.0,499.0,275.5,461.5,87.0,75.0
zm1_10,48,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,49,1,zm_im,309.0,87.0,388.0,171.0,348.5,129.0,79.0,84.0
zm1_10,49,2,zm_im,391.0,218.0,472.0,291.0,431.5,254.5,81.0,73.0
zm1_10,49,3,zm_im,514.0,295.0,582.0,375.0,548.0,335.0,68.0,80.0
zm1_10,49,4,zm_im,352.0,338.0,422.0,405.0,387.0,371.5,70.0,67.0
zm1_10,49,5,zm_im,232.0,209.0,299.0,285.0,265.5,247.0,67.0,76.0
zm1_10,49,6,zm_im,147.0,129.0,216.0,216.0,181.5,172.5,69.0,87.0
zm1_10,49,7,zm_im,205.0,316.0,279.0,399.0,242.0,357.5,74.0,83.0
zm1_10,49,8,zm_im,395.0,455.0,474.0,520.0,434.5,487.5,79.0,65.0
zm1_10,49,9,zm_im,232.0,424.0,319.0,499.0,275.5,461.5,87.0,75.0
zm1_10,49,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,50,1,zm_im,309.0,87.0,388.0,171.0,348.5,129.0,79.0,84.0
zm1_10,50,2,zm_im,391.0,218.0,472.0,291.0,431.5,254.5,81.0,73.0
zm1_10,50,3,zm_im,514.0,295.0,582.0,375.0,548.0,335.0,68.0,80.0
zm1_10,50,4,zm_im,352.0,338.0,422.0,405.0,387.0,371.5,70.0,67.0
zm1_10,50,5,zm_im,232.0,209.0,299.0,285.0,265.5,247.0,67.0,76.0
zm1_10,50,6,zm_im,147.0,129.0,216.0,217.0,181.5,173.0,69.0,88.0
zm1_10,50,7,zm_im,205.0,316.0,279.0,399.0,242.0,357.5,74.0,83.0
zm1_10,50,8,zm_im,395.0,455.0,474.0,520.0,434.5,487.5,79.0,65.0
zm1_10,50,9,zm_im,232.0,424.0,319.0,499.0,275.5,461.5,87.0,75.0
zm1_10,50,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,51,1,zm_im,309.0,87.0,388.0,171.0,348.5,129.0,79.0,84.0
zm1_10,51,2,zm_im,391.0,218.0,472.0,291.0,431.5,254.5,81.0,73.0
zm1_10,51,3,zm_im,514.0,295.0,582.0,375.0,548.0,335.0,68.0,80.0
zm1_10,51,4,zm_im,352.0,338.0,422.0,405.0,387.0,371.5,70.0,67.0
zm1_10,51,5,zm_im,232.0,209.0,299.0,285.0,265.5,247.0,67.0,76.0
zm1_10,51,6,zm_im,147.0,129.0,216.0,217.0,181.5,173.0,69.0,88.0
zm1_10,51,7,zm_im,205.0,316.0,279.0,399.0,242.0,357.5,74.0,83.0
zm1_10,51,8,zm_im,395.0,455.0,474.0,520.0,434.5,487.5,79.0,65.0
zm1_10,51,9,zm_im,232.0,424.0,319.0,499.0,275.5,461.5,87.0,75.0
zm1_10,51,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,52,1,zm_im,309.0,87.0,388.0,171.0,348.5,129.0,79.0,84.0
zm1_10,52,2,zm_im,391.0,218.0,472.0,291.0,431.5,254.5,81.0,73.0
zm1_10,52,3,zm_im,514.0,295.0,582.0,375.0,548.0,335.0,68.0,80.0
zm1_10,52,4,zm_im,352.0,338.0,422.0,405.0,387.0,371.5,70.0,67.0
zm1_10,52,5,zm_im,232.0,209.0,299.0,285.0,265.5,247.0,67.0,76.0
zm1_10,52,6,zm_im,147.0,129.0,216.0,217.0,181.5,173.0,69.0,88.0
zm1_10,52,7,zm_im,204.0,316.0,279.0,399.0,241.5,357.5,75.0,83.0
zm1_10,52,8,zm_im,395.0,455.0,474.0,520.0,434.5,487.5,79.0,65.0
zm1_10,52,9,zm_im,231.0,424.0,319.0,499.0,275.0,461.5,88.0,75.0
zm1_10,52,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,53,1,zm_im,309.0,87.0,388.0,171.0,348.5,129.0,79.0,84.0
zm1_10,53,2,zm_im,391.0,218.0,472.0,291.0,431.5,254.5,81.0,73.0
zm1_10,53,3,zm_im,514.0,295.0,582.0,375.0,548.0,335.0,68.0,80.0
zm1_10,53,4,zm_im,352.0,338.0,422.0,406.0,387.0,372.0,70.0,68.0
zm1_10,53,5,zm_im,232.0,209.0,299.0,285.0,265.5,247.0,67.0,76.0
zm1_10,53,6,zm_im,147.0,129.0,216.0,217.0,181.5,173.0,69.0,88.0
zm1_10,53,7,zm_im,204.0,316.0,279.0,399.0,241.5,357.5,75.0,83.0
zm1_10,53,8,zm_im,395.0,455.0,474.0,520.0,434.5,487.5,79.0,65.0
zm1_10,53,9,zm_im,231.0,424.0,319.0,499.0,275.0,461.5,88.0,75.0
zm1_10,53,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,54,1,zm_im,309.0,87.0,388.0,171.0,348.5,129.0,79.0,84.0
zm1_10,54,2,zm_im,391.0,218.0,472.0,291.0,431.5,254.5,81.0,73.0
zm1_10,54,3,zm_im,514.0,295.0,582.0,375.0,548.0,335.0,68.0,80.0
zm1_10,54,4,zm_im,352.0,338.0,422.0,406.0,387.0,372.0,70.0,68.0
zm1_10,54,5,zm_im,232.0,209.0,299.0,285.0,265.5,247.0,67.0,76.0
zm1_10,54,6,zm_im,147.0,129.0,216.0,217.0,181.5,173.0,69.0,88.0
zm1_10,54,7,zm_im,204.0,316.0,279.0,399.0,241.5,357.5,75.0,83.0
zm1_10,54,8,zm_im,395.0,455.0,474.0,520.0,434.5,487.5,79.0,65.0
zm1_10,54,9,zm_im,231.0,424.0,319.0,499.0,275.0,461.5,88.0,75.0
zm1_10,54,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,55,1,zm_im,309.0,87.0,388.0,171.0,348.5,129.0,79.0,84.0
zm1_10,55,2,zm_im,391.0,218.0,472.0,291.0,431.5,254.5,81.0,73.0
zm1_10,55,3,zm_im,514.0,295.0,582.0,376.0,548.0,335.5,68.0,81.0
zm1_10,55,4,zm_im,352.0,338.0,422.0,406.0,387.0,372.0,70.0,68.0
zm1_10,55,5,zm_im,232.0,209.0,299.0,285.0,265.5,247.0,67.0,76.0
zm1_10,55,6,zm_im,147.0,129.0,216.0,217.0,181.5,173.0,69.0,88.0
zm1_10,55,7,zm_im,204.0,316.0,279.0,399.0,241.5,357.5,75.0,83.0
zm1_10,55,8,zm_im,395.0,455.0,474.0,520.0,434.5,487.5,79.0,65.0
zm1_10,55,9,zm_im,231.0,424.0,319.0,499.0,275.0,461.5,88.0,75.0
zm1_10,55,10,zm_im,94.0,316.0,183.0,381.0,138.5,348.5,89.0,65.0
zm1_10,56,1,zm_im,309.0,87.0,388.0,171.0,348.5,129.0,79.0,84.0
zm1_10,56,2,zm_im,391.0,218.0,472.0,291.0,431.5,254.5,81.0,73.0
zm1_10,56,3,zm_im,514.0,295.0,582.0,376.0,548.0,335.5,68.0,81.0
zm1_10,56,4,zm_im,351.0,338.0,422.0,406.0,386.5,372.0,71.0,68.0
zm1_10,56,5,zm_im,232.0,209.0,299.0,285.0,265.5,247.0,67.0,76.0
zm1_10,56,6,zm_im,147.0,129.0,216.0,217.0,181.5,173.0,69.0,88.0
zm1_10,56,7,zm_im,204.0,316.0,279.0,399.0,241.5,357.5,75.0,83.0
zm1_10,56,8,zm_im,395.0,455.0,474.0,520.0,434.5,487.5,79.0,65.0
zm1_10,56,9,zm_im,231.0,424.0,319.0,499.0,275.0,461.5,88.0,75.0
zm1_10,56,10,zm_im,94.0,315.0,183.0,381.0,138.5,348.0,89.0,66.0
zm1_10,57,1,zm_im,309.0,87.0,388.0,171.0,348.5,129.0,79.0,84.0
zm1_10,57,2,zm_im,391.0,218.0,472.0,291.0,431.5,254.5,81.0,73.0
zm1_10,57,3,zm_im,514.0,295.0,582.0,376.0,548.0,335.5,68.0,81.0
zm1_10,57,4,zm_im,351.0,338.0,422.0,406.0,386.5,372.0,71.0,68.0
zm1_10,57,5,zm_im,232.0,209.0,299.0,285.0,265.5,247.0,67.0,76.0
zm1_10,57,6,zm_im,147.0,129.0,216.0,217.0,181.5,173.0,69.0,88.0
zm1_10,57,7,zm_im,204.0,316.0,279.0,399.0,241.5,357.5,75.0,83.0
zm1_10,57,8,zm_im,395.0,455.0,474.0,520.0,434.5,487.5,79.0,65.0
zm1_10,57,9,zm_im,231.0,424.0,319.0,499.0,275.0,461.5,88.0,75.0
zm1_10,57,10,zm_im,94.0,315.0,183.0,381.0,138.5,348.0,89.0,66.0
zm1_10,58,1,zm_im,309.0,87.0,388.0,171.0,348.5,129.0,79.0,84.0
zm1_10,58,2,zm_im,391.0,218.0,473.0,291.0,432.0,254.5,82.0,73.0
zm1_10,58,3,zm_im,514.0,295.0,582.0,376.0,548.0,335.5,68.0,81.0
zm1_10,58,4,zm_im,351.0,338.0,422.0,406.0,386.5,372.0,71.0,68.0
zm1_10,58,5,zm_im,232.0,209.0,299.0,286.0,265.5,247.5,67.0,77.0
zm1_10,58,6,zm_im,147.0,129.0,216.0,217.0,181.5,173.0,69.0,88.0
zm1_10,58,7,zm_im,204.0,316.0,279.0,399.0,241.5,357.5,75.0,83.0
zm1_10,58,8,zm_im,395.0,455.0,474.0,520.0,434.5,487.5,79.0,65.0
zm1_10,58,9,zm_im,231.0,424.0,319.0,499.0,275.0,461.5,88.0,75.0
zm1_10,58,10,zm_im,93.0,315.0,183.0,381.0,138.0,348.0,90.0,66.0
zm1_10,59,1,zm_im,309.0,87.0,388.0,171.0,348.5,129.0,79.0,84.0
zm1_10,59,2,zm_im,391.0,218.0,473.0,291.0,432.0,254.5,82.0,73.0
zm1_10,59,3,zm_im,514.0,295.0,582.0,376.0,548.0,335.5,68.0,81.0
zm1_10,59,4,zm_im,351.0,338.0,422.0,406.0,386.5,372.0,71.0,68.0
zm1_10,59,5,zm_im,232.0,209.0,299.0,286.0,265.5,247.5,67.0,77.0
zm1_10,59,6,zm_im,147.0,129.0,216.0,217.0,181.5,173.0,69.0,88.0
zm1_10,59,7,zm_im,204.0,316.0,279.0,399.0,241.5,357.5,75.0,83.0
zm1_10,59,8,zm_im,395.0,455.0,474.0,520.0,434.5,487.5,79.0,65.0
zm1_10,59,9,zm_im,231.0,424.0,319.0,499.0,275.0,461.5,88.0,75.0
zm1_10,59,10,zm_im,93.0,315.0,183.0,381.0,138.0,348.0,90.0,66.0
zm1_10,60,1,zm_im,309.0,87.0,388.0,171.0,348.5,129.0,79.0,84.0
zm1_10,60,2,zm_el,391.0,218.0,473.0,291.0,432.0,254.5,82.0,73.0
zm1_10,60,3,zm_im,514.0,295.0,582.0,376.0,548.0,335.5,68.0,81.0
